ClosenessCentrality,ClusteringCoefficient,NeighborhoodConnectivity,Indegree,Outdegree,name
0.0,0.05,9.8,5,0,4540
0.15036674816625917,0.022058823529411766,11.588235294117647,7,10,1881
0.0,0.0,11.5,2,0,3089
0.0,0.0,12.0,1,0,3090
0.0,0.0,12.0,2,0,3091
0.1580935393332109,0.0,10.666666666666666,2,10,3092
0.0,0.0,12.6,5,0,3093
0.0,0.0,12.5,2,0,3094
0.1512155957548235,0.0,8.380952380952381,3,18,3095
0.13503461564313401,0.004166666666666667,9.25,7,9,3096
0.0,0.0,11.25,4,0,3097
0.15081131084831362,0.0,6.888888888888889,0,9,1237
0.0,0.0,9.0,1,0,1238
0.0,0.0,14.666666666666666,6,0,1239
1.0,0.0,8.5,1,1,1241
0.0,0.0,9.0,1,0,1242
0.16046753108442716,0.007575757575757576,11.666666666666666,3,9,1243
0.0,0.0,9.0,1,0,1244
1.0,0.0,10.333333333333334,2,1,3106
0.0,0.0,15.0,2,0,3107
0.0,0.0,12.0,2,0,3108
0.14639951426836673,0.011111111111111112,11.6,0,10,1247
0.0,0.0,10.25,4,0,1248
0.14129644824756768,0.0,8.666666666666666,5,10,1250
0.0,0.0,10.0,3,0,3113
0.16067286929167446,0.0,9.846153846153847,3,10,1251
0.0,0.0,14.0,4,0,1252
0.1220065183505739,0.0,9.0,1,4,1253
0.14888098414109976,0.0,16.0,1,5,1254
0.0,0.0,15.0,2,0,1257
0.0,0.0,12.2,5,0,3119
0.15237782216266782,0.0,14.692307692307692,3,10,3115
0.0,0.0,18.0,1,0,3116
0.15314056306535215,0.00641025641025641,9.923076923076923,3,10,3117
0.0,0.0,11.25,4,0,3114
0.0,0.0,14.0,2,0,3118
0.1404150266669772,0.013888888888888888,6.0,0,9,1260
0.0,0.0,11.25,4,0,1261
0.0,0.0,8.0,2,0,1262
0.0,0.0,9.0,1,0,1263
0.1316312490444886,0.0,15.666666666666666,2,1,1265
0.13742390040358438,0.0,12.0,2,1,1266
0.0,0.0,15.0,1,0,1268
0.0,0.0,14.0,2,0,1269
0.0,0.0,15.0,1,0,1270
0.0,0.0,13.0,2,0,1271
0.14569584451374282,0.0,9.117647058823529,7,10,1273
0.14900613132911392,0.0,9.615384615384615,3,10,3120
0.0,0.0,14.5,2,0,3121
0.0,0.0,14.0,2,0,3122
0.0,0.0,14.5,2,0,3123
0.0,0.0,13.2,5,0,3124
0.0,0.0,13.0,4,0,3125
0.13924635538202065,0.0,16.666666666666668,2,1,3126
1.0,0.0,8.0,4,6,3127
0.1392624428115902,0.0,5.636363636363637,1,10,1276
0.0,0.0,13.0,1,0,1277
0.1486349848331648,0.0,11.461538461538462,3,10,1278
0.14163180899562908,0.0,8.615384615384615,3,10,1279
0.0,0.0,10.25,4,0,1280
0.14818184053303174,0.0,8.666666666666666,2,10,1281
0.0,0.0,13.0,1,0,1282
0.0,0.0,13.0,1,0,1283
0.0,0.0,13.0,1,0,1285
0.0,0.0,12.0,2,0,3128
0.0,0.0,20.5,4,0,3153
0.0,0.0,11.0,1,0,3154
0.0,0.0,11.0,1,0,3155
0.0,0.0,11.0,1,0,3157
0.0,0.0,12.0,4,0,1299
0.0,0.0,12.333333333333334,3,0,3709
0.0,0.0,13.0,4,0,3841
0.0,0.0,12.0,2,0,5199
0.15474081491180774,0.0,12.0,4,5,3129
0.0,0.0,13.0,1,0,3130
0.0,0.0,13.0,1,0,3131
0.0,0.0,12.0,3,0,3132
0.0,0.0,11.5,4,0,3133
0.0,0.0,12.8,5,0,3134
0.16048462255358809,0.0,11.636363636363637,1,10,3135
0.0,0.0,12.0,8,0,3136
0.15919412758766371,0.0,9.9,0,10,1286
0.1425462973912632,0.005494505494505495,8.214285714285714,5,9,1289
0.16839899413243922,0.03787878787878788,67.83333333333333,2,10,1290
0.0,0.0,10.0,1,0,1293
0.15578876625222943,0.007575757575757576,18.5,2,10,3137
0.16672199170124483,0.0,32.77777777777778,8,10,3138
0.0,0.0,19.333333333333332,3,0,3139
0.16320506918681796,0.0,10.533333333333333,5,10,3140
0.16584117549942215,0.038461538461538464,60.53846153846154,3,10,3142
0.0,0.0,14.0,1,0,3143
0.0,0.16666666666666666,12.0,4,0,3144
0.0,0.0,14.0,1,0,3145
0.15218928336952678,0.0,7.6875,6,10,3149
0.15448258196721312,0.0,20.3,0,10,1294
0.0,0.0,10.0,2,0,1295
0.0,0.0,10.0,1,0,1296
0.15612371774945602,0.007142857142857143,12.0,11,10,1297
0.0,0.0,10.0,1,0,1298
0.16351058057514922,0.0125,39.5,6,10,1504
0.0,0.0,18.0,2,0,1763
0.14727299384224415,0.005494505494505495,9.928571428571429,5,9,1765
0.0,0.0,9.666666666666666,3,0,1345
0.15072398529522094,0.0,8.545454545454545,1,10,1346
0.0,0.0,14.0,2,0,1348
0.0,0.0,15.0,1,0,3150
0.0,0.0,15.0,1,0,3151
0.1564885496183206,0.0,8.181818181818182,1,10,3152
0.14241880664652568,0.0,5.5,0,10,1307
0.14308765602012244,0.0,5.333333333333333,1,5,1308
0.164241334205363,0.054945054945054944,60.285714285714285,4,10,1310
0.0,0.0,10.0,1,0,1312
0.0,0.0,10.0,1,0,1314
0.0,0.0,10.0,1,0,1315
0.0,0.0,7.666666666666667,3,0,3181
0.0,0.0,6.0,1,0,3182
0.0,0.0,6.0,1,0,3183
0.1766205603094596,0.001976284584980237,17.695652173913043,4,19,1534
0.1530977722457896,0.00909090909090909,17.0,2,9,3163
0.0,0.0,54.5,2,0,3164
0.0,0.0,37.0,3,0,3165
0.0,0.0,33.5,4,0,3166
0.0,0.0,89.0,1,0,3167
0.0,0.0,89.0,1,0,3168
0.0,0.0,13.0,2,0,3159
0.15273694880892044,0.0,5.818181818181818,1,10,3160
0.0,0.0,31.0,2,0,3161
0.0,0.0,12.666666666666666,3,0,3162
0.0,0.0,13.0,1,0,3199
0.15473684210526317,0.0,9.923076923076923,3,10,3200
0.0,0.0,13.0,1,0,3201
0.1646586345381526,0.007575757575757576,40.666666666666664,2,10,3192
1.0,0.0,9.833333333333334,5,1,3193
0.13488955036816544,0.0,11.6,4,1,3194
0.0,0.08333333333333333,24.5,4,0,3170
0.0,0.16666666666666666,15.0,3,0,3172
0.0,0.0,12.666666666666666,3,0,3173
0.11005806946422701,0.0,7.375,3,5,3174
0.14974285075405602,0.00641025641025641,10.538461538461538,3,10,1338
0.0,0.0,14.0,2,0,3175
0.1659919028340081,0.00909090909090909,56.27272727272727,1,10,3176
0.0,0.0,13.0,3,0,3177
0.0,0.0,16.0,1,0,1725
0.0,0.0,16.0,1,0,1727
0.0,0.0,11.4,5,0,1530
0.1514321608040201,0.0,7.083333333333333,2,10,3178
0.1600626759441228,0.005494505494505495,10.785714285714286,4,10,3179
0.0,0.0,11.75,4,0,1754
0.0,0.0,13.142857142857142,7,0,3204
0.0,0.0,11.5,2,0,3195
0.0,0.0,12.75,4,0,3196
0.1475542280761886,0.007575757575757576,8.416666666666666,2,10,3197
0.0,0.0,12.0,1,0,3198
0.0,0.0,13.5,2,0,3184
0.0,0.0,12.0,7,0,3185
0.0,0.0,11.0,1,0,3186
0.0,0.0,12.5,2,0,3187
0.0,0.0,12.166666666666666,6,0,3188
0.0,0.0,11.333333333333334,3,0,3189
0.15939805876596758,0.01098901098901099,34.214285714285715,4,10,3190
0.14611617532971294,0.0,9.583333333333334,3,9,1354
0.0,0.0,12.0,1,0,1355
0.0,0.0,11.0,2,0,1642
0.1463325806686576,0.0,8.583333333333334,2,10,3202
0.0,0.0,12.0,1,0,3203
0.1472837907187019,0.0,9.4,1,9,1356
0.0,0.0,10.0,1,0,1357
0.153101661332114,0.0,9.714285714285714,4,10,1359
0.1453830567348514,0.0,10.666666666666666,1,5,1360
0.1408539577928907,0.0,8.0,1,5,3206
0.13127001067235858,0.005494505494505495,10.357142857142858,5,9,3207
0.15555957051414412,0.00909090909090909,19.09090909090909,1,10,3208
1.0,0.0,4.875,3,5,3223
0.0,0.0,13.5,2,0,3237
0.0,0.0,13.0,2,0,3238
0.0,0.0,14.0,1,0,3239
0.0,0.0,14.0,1,0,3240
0.0,0.0,12.333333333333334,3,0,3241
0.149161015690739,0.0,9.0625,6,10,1362
0.0,0.0,16.0,1,0,1363
0.0,0.0,16.0,1,0,1368
0.13821175499346436,0.0,10.0,2,10,1369
0.0,0.0,13.5,2,0,3209
0.1549158205886133,0.0,6.909090909090909,1,10,3210
0.0,0.0,14.25,4,0,3211
0.0,0.0,8.75,4,0,3212
0.16308141894634307,0.04583333333333333,55.625,6,10,3213
0.0,0.0,11.5,2,0,3214
0.0,0.0,12.0,3,0,3216
0.0,0.0,11.75,4,0,3217
0.0,0.0,7.5,4,0,3218
0.13097333594106525,0.0,7.384615384615385,3,10,1767
0.0,0.0,14.166666666666666,6,0,1817
0.15505531258039618,0.0032679738562091504,12.11111111111111,9,9,3220
0.0,0.023809523809523808,10.714285714285714,7,0,3221
0.1272727272727273,0.0,5.818181818181818,1,10,3222
0.0,0.0,12.0,1,0,1373
0.0,0.0,13.25,4,0,1375
0.15839684625492773,0.004166666666666667,14.375,6,10,1377
1.0,0.0,11.0,3,1,3224
0.14912041962540515,0.015151515151515152,7.5,2,10,3225
0.0,0.0,16.0,1,0,3226
0.16222545219638243,0.00909090909090909,10.363636363636363,1,10,1379
0.0,0.0,11.0,2,0,1381
0.0,0.08333333333333333,17.0,4,0,1384
0.0,0.0,11.0,1,0,1386
0.14969450101832993,0.0,12.181818181818182,4,7,1387
0.0,0.0,11.6,5,0,1437
0.9166666666666667,0.0,7.6923076923076925,3,10,3235
0.1723920940476531,0.030303030303030304,50.666666666666664,2,10,3236
0.0,0.0,13.6,10,0,3335
0.16137842396979676,0.01282051282051282,39.53846153846154,3,10,3552
0.0,0.0,16.75,4,0,4132
0.0,0.00641025641025641,12.846153846153847,13,0,4170
0.15061099032911013,0.00641025641025641,9.538461538461538,3,10,4825
0.15346421205408295,0.0,10.76923076923077,3,10,5241
0.0,0.0,15.5,4,0,5428
0.6666666666666666,0.0,14.5,3,1,5487
0.0,0.0,17.75,4,0,5494
0.0,0.0,23.0,2,0,5717
0.16423238323614367,0.03333333333333333,69.0,1,9,5785
0.0,0.0,33.0,1,0,5786
0.0,0.0,33.0,1,0,5787
0.1673655272000222,0.0,12.5,4,10,5788
0.0,0.0,12.75,4,0,3227
0.1328059583094619,0.0,7.615384615384615,3,10,3228
0.0,0.0,15.0,3,0,3229
0.0,0.0,14.0,1,0,3248
0.0,0.03333333333333333,12.333333333333334,6,0,3249
1.0,0.0,12.666666666666666,2,1,3250
0.0,0.0,13.0,2,0,3251
0.0,0.0,12.333333333333334,3,0,3252
0.0,0.0,12.666666666666666,3,0,3253
0.0,0.0,11.666666666666666,3,0,3280
0.1616727916521366,0.05303030303030303,58.916666666666664,3,9,1388
0.0,0.0,12.0,1,0,1391
0.15935170006874305,0.06363636363636363,63.09090909090909,1,10,1393
0.0,0.0,12.0,1,0,1395
0.15824297004227164,0.0,17.133333333333333,5,10,1396
0.0,0.0,13.0,4,0,3230
0.0,0.0,12.5,2,0,3231
0.16118852130191758,0.0,11.8125,6,10,3232
0.1657226132864056,0.027472527472527472,58.642857142857146,4,10,3233
1.0,0.0,7.5,1,1,3234
0.16175957486781717,0.015151515151515152,53.833333333333336,3,9,1409
0.14465031440503048,0.0,5.454545454545454,1,10,3281
0.0,0.0,18.8,5,0,3288
0.0,0.0,14.0,1,0,3289
0.17358153987800667,0.023809523809523808,19.285714285714285,0,7,1398
0.163668430335097,0.0,8.181818181818182,1,10,1399
0.14914994184463856,0.005494505494505495,6.928571428571429,4,10,1400
0.1623215728521411,0.00641025641025641,10.384615384615385,4,9,1401
0.0,0.0,13.0,2,0,3242
0.0,0.0,9.75,4,0,3243
0.16144326583092253,0.0,9.846153846153847,3,10,3244
0.0,0.0,10.5,2,0,3245
0.15895732848369837,0.0,8.363636363636363,1,10,3246
0.16575451720249718,0.0,13.0,5,10,3247
0.0,0.0,13.0,2,0,3262
0.0,0.0,14.0,1,0,3263
0.0,0.0,12.5,2,0,3264
0.0,0.0,14.0,1,0,3265
0.16425476248875806,0.0,11.076923076923077,5,8,3266
0.0,0.0,14.0,1,0,3267
0.0,0.0,14.0,1,0,3268
0.5555555555555556,0.0,12.0,1,1,3254
0.1640357084535409,0.011111111111111112,61.8,1,9,3255
0.15965139996291489,0.0,11.181818181818182,2,9,3256
0.15161501308110284,0.0,15.153846153846153,4,9,3257
1.0,0.0,7.2,3,2,1444
0.1541865998106884,0.05303030303030303,67.91666666666667,2,10,3258
0.16048034934497818,0.00641025641025641,12.0,3,10,3259
0.13867924528301886,0.007575757575757576,8.916666666666666,3,9,3260
0.0,0.0,19.0,1,0,3261
0.15627024645606033,0.0,7.5,0,10,1403
0.14046331686398805,0.0,6.416666666666667,2,10,1404
0.0,0.0,10.0,2,0,1405
0.0,0.0,10.0,1,0,1406
0.0,0.0,10.666666666666666,3,0,1407
0.0,0.0,10.0,1,0,1410
1.0,0.0,6.5,1,1,3274
0.0,0.0,17.166666666666668,6,0,3275
0.16164677484242992,0.06363636363636363,58.63636363636363,2,9,3276
0.0,0.0,11.333333333333334,3,0,3277
0.0,0.0,12.0,1,0,3278
0.0,0.0,12.0,2,0,3279
0.1538952582794985,0.0,8.0,2,10,1413
0.15847181320992848,0.01098901098901099,43.857142857142854,4,10,1414
0.0,0.0,12.0,1,0,1416
0.16375047546595664,0.019230769230769232,60.07692307692308,3,10,3269
0.12197195070123246,0.0,6.142857142857143,2,5,3270
0.0,0.0,11.0,3,0,3271
0.0,0.0,14.0,2,0,3272
0.14739545121056494,0.0,10.25,3,9,3273
0.0,0.0,8.5,2,0,1420
0.0,0.0,11.5,2,0,1421
0.0,0.0,11.0,2,0,1422
0.0,0.0,13.0,3,0,1423
0.0,0.0,11.75,8,0,1425
0.0,0.0,16.75,4,0,3282
0.1433805162364696,0.00909090909090909,10.363636363636363,1,10,3284
0.15554752626009757,0.0,12.083333333333334,2,10,3285
0.0,0.0,21.0,1,0,3286
0.0,0.0,21.0,1,0,3287
0.0,0.05,12.4,5,0,3951
1.0,0.0,7.0,2,9,4635
0.0,0.0,13.0,3,0,4970
0.1614389414191198,0.0,8.75,2,10,1546
0.14501924927815207,0.0,9.083333333333334,2,10,3295
0.14106495026331187,0.0,6.923076923076923,3,10,3296
1.0,0.0,10.0,1,1,3297
0.0,0.0,13.333333333333334,3,0,3290
0.1620074189559701,0.022727272727272728,56.416666666666664,2,10,1433
0.0,0.0,13.0,1,0,1436
0.15899438098504234,0.0,8.666666666666666,2,10,1438
0.0,0.0,12.0,1,0,3291
0.0,0.023809523809523808,12.285714285714286,7,0,3292
0.0,0.0,16.166666666666668,6,0,3293
0.0,0.0,12.0,1,0,3294
0.0,0.0,13.0,4,0,1718
0.0,0.0,11.0,1,0,3302
0.0,0.0,12.0,3,0,3303
0.16497864885579766,0.004166666666666667,50.5,6,10,3304
0.1445670424562245,0.0,8.692307692307692,3,10,3305
0.0,0.0,13.5,2,0,3298
0.0,0.0,12.2,5,0,3299
0.0,0.0,12.666666666666666,3,0,3300
0.0,0.0,9.833333333333334,6,0,3301
1.0,0.0,11.0,2,1,1442
0.6,0.0,8.0,1,1,1443
0.0,0.0,5.0,1,0,5490
0.0,0.0,5.0,1,0,5491
0.13391786903440622,0.0,4.3,0,10,1445
0.0,0.0,10.0,1,0,1446
0.0,0.0,10.625,8,0,1447
0.0,0.0,10.0,1,0,1448
0.0,0.0,10.0,1,0,1449
0.0,0.0,10.0,1,0,1450
0.0,0.0,10.0,1,0,1452
0.1571417402861387,0.0,9.4,0,10,1453
0.0,0.0,10.0,1,0,1455
0.0,0.011111111111111112,12.4,10,0,1456
0.15651293237768774,0.03508771929824561,44.526315789473685,9,10,1458
0.0,0.0,15.0,2,0,3307
0.0,0.0,19.0,1,0,3308
0.16289189189189188,0.0,10.076923076923077,3,10,3310
0.15177537144296147,0.0,10.166666666666666,1,5,3311
1.0,0.0,3.0,1,1,1460
0.0,0.0,2.0,1,0,1461
0.13346305222659532,0.0,2.7,0,10,1462
0.0,0.0,10.0,1,0,1463
0.0,0.0,10.0,1,0,1464
0.0,0.0,10.0,1,0,1465
0.0,0.0,10.0,1,0,1467
0.0,0.0,10.0,1,0,1468
0.0,0.0,10.0,1,0,1469
0.0,0.0,10.0,1,0,1470
0.0,0.0,10.0,1,0,1472
0.0,0.0,16.0,1,0,3313
0.0,0.0,11.0,3,0,3314
0.16013922839834202,0.00909090909090909,9.909090909090908,1,10,3315
0.0,0.0,13.5,2,0,3316
0.15928431735292564,0.08181818181818182,60.45454545454545,1,10,1473
0.11453978870563199,0.0,21.0,0,1,1474
1.0,0.0,9.5,1,1,3317
0.0,0.0,13.666666666666666,3,0,3318
0.0,0.0,13.4,5,0,3319
0.0,0.0,18.0,1,0,3320
0.12661498708010335,0.0,8.833333333333334,1,5,3321
0.0,0.0,14.5,2,0,3322
0.13356073358731285,0.0,5.8,0,10,1478
0.0,0.0,10.0,1,0,1479
0.0,0.0,12.75,4,0,1480
0.0,0.0,10.0,1,0,1483
0.14673158855751675,0.0,7.454545454545454,2,9,1484
0.0,0.0,11.0,1,0,3324
0.0,0.0,19.0,3,0,3325
1.0,0.0,15.0,2,1,1493
0.1626068894823447,0.1,77.7,0,10,1494
1.0,0.0,6.5,1,1,1495
0.0,0.0,2.0,1,0,1496
0.14246562396635637,0.0,12.7,0,10,1497
0.0,0.0,10.0,1,0,1499
0.0,0.0,8.666666666666666,3,0,1501
0.0,0.0,10.0,1,0,1502
0.0,0.0,10.0,3,0,1505
0.15230465986050742,0.0,8.583333333333334,2,10,3326
0.15765930731401068,0.008333333333333333,29.5625,6,10,3327
0.6785714285714286,0.0,7.333333333333333,2,10,1506
0.0,0.0,12.0,1,0,1508
0.0,0.0,12.0,1,0,1510
0.0,0.0,11.5,2,0,1513
0.0,0.0,12.0,1,0,1514
0.0,0.0,12.5,2,0,1515
0.13210442101571576,0.0,11.0,1,1,1518
0.15218928336952678,0.0,8.727272727272727,1,10,1519
0.16261939452808807,0.05303030303030303,59.833333333333336,2,10,3348
0.0,0.0,11.5,2,0,3349
0.1494013534617387,0.0,7.866666666666666,5,10,3350
0.13889592593445568,0.011111111111111112,6.4,0,10,1520
0.0,0.0,10.0,1,0,1521
0.0,0.0,10.0,1,0,1523
0.0,0.0,10.0,1,0,1525
0.0,0.0,13.0,3,0,1526
0.0,0.0,12.5,4,0,3328
0.0,0.0,13.8,5,0,3329
0.1515486725663717,0.0,15.4,0,10,1527
0.0,0.0,10.2,5,0,1528
0.15458206160711996,0.0,11.0,4,10,1529
0.0,0.0,14.0,1,0,3330
0.0,0.0,13.0,3,0,3331
0.14820734766143706,0.0,8.727272727272727,1,10,3333
0.0,0.0,17.0,1,0,1532
0.1617943142465974,0.0641025641025641,61.07692307692308,3,10,1537
0.0,0.0,12.333333333333334,3,0,1822
0.0,0.0,14.833333333333334,6,0,4172
0.16162510056315366,0.022222222222222223,14.1,5,5,4301
0.1457557436517533,0.0,11.25,2,10,4359
0.1558814400993172,0.011029411764705883,20.647058823529413,8,9,4793
0.0,0.16666666666666666,15.333333333333334,3,0,4818
0.15933484904563,0.0,15.5,4,10,4891
0.13716743667357018,0.08333333333333333,15.75,3,1,5414
0.16112388386889803,0.022727272727272728,66.83333333333333,2,10,5895
0.0,0.0,17.0,2,0,5916
1.0,0.0,12.0,1,1,6061
0.1606300471735828,0.00909090909090909,9.545454545454545,1,10,6062
0.0,0.0,11.583333333333334,12,0,1608
0.0,0.0,12.428571428571429,7,0,3334
0.0,0.0,19.0,5,0,3336
0.0,0.0,13.0,3,0,1542
0.0,0.0,16.0,1,0,1543
0.14759036144578314,0.0,11.125,4,4,1544
1.0,0.0,10.333333333333334,2,1,1545
0.0,0.0,22.0,1,0,3347
0.1473738262910798,0.0,7.555555555555555,1,8,3338
0.0,0.0,10.666666666666666,3,0,3339
0.0,0.0,8.0,1,0,3340
0.0,0.0,8.0,3,0,1837
0.15794439057627296,0.0,12.142857142857142,4,10,1548
0.14949028945606072,0.0,8.7,3,7,1549
0.15964294228273251,0.05303030303030303,52.833333333333336,2,10,1550
0.0,0.0,12.0,1,0,1551
0.0,0.0,11.5,2,0,1552
0.0,0.0,14.0,2,0,1553
0.0,0.0,12.0,2,0,1554
0.0,0.0,17.0,2,0,1555
0.1623871749966321,0.0,9.3125,6,10,1636
0.0,0.0,15.0,1,0,3342
0.0,0.0,14.909090909090908,11,0,3343
0.0,0.0,12.333333333333334,3,0,3345
0.15450676784249384,0.00641025641025641,10.692307692307692,3,10,3346
0.1277908529991731,0.0,13.5,1,1,3360
0.0,0.0,14.0,1,0,3361
0.0,0.017857142857142856,10.75,8,0,3362
0.1476120499632623,0.0,6.642857142857143,4,10,3363
0.15069006900690068,0.0,10.916666666666666,2,10,3341
0.14831311366488667,0.00909090909090909,24.363636363636363,1,10,3373
0.15417082342107283,0.0,10.833333333333334,2,10,3374
0.0,0.0,17.0,2,0,3375
0.0,0.0,13.714285714285714,7,0,3376
0.0,0.0,14.0,1,0,1558
0.15700627816708781,0.019230769230769232,57.92307692307692,4,9,1559
0.0,0.0,14.0,1,0,1560
0.1521180030257186,0.0,6.9,0,10,1562
0.0,0.0,10.333333333333334,3,0,1563
0.1434758811070655,0.00909090909090909,6.0,1,10,1566
0.0,0.0,10.0,1,0,1567
0.0,0.0,23.0,3,0,3351
0.0,0.0,10.666666666666666,3,0,3352
0.0,0.0,11.0,1,0,3353
0.0,0.0,12.0,2,0,3354
0.15731363541449156,0.0,9.5,2,10,3355
0.14507859326480996,0.0,8.454545454545455,1,10,1569
0.15995222929936306,0.0,9.181818181818182,1,10,1572
0.0,0.16666666666666666,16.0,3,0,1574
0.0,0.0,11.0,1,0,1576
0.16033519553072625,0.03787878787878788,60.166666666666664,2,10,3356
0.0,0.0,14.5,4,0,3357
0.15899857542341583,0.0,8.285714285714286,4,10,3358
0.5333333333333333,0.0,11.333333333333334,2,1,3359
0.1449843637238393,0.0,8.333333333333334,2,10,3408
1.0,0.0,6.0,1,2,1577
0.0,0.0,3.0,1,0,1578
0.14715931276844982,0.0,10.11111111111111,0,9,1579
0.0,0.0,9.0,1,0,1580
0.15097553034287575,0.011111111111111112,8.9,1,9,1582
0.0,0.0,10.666666666666666,3,0,1791
0.0,0.0,14.583333333333334,12,0,1797
0.12656181096575042,0.0,10.857142857142858,3,4,3371
0.0,0.0,10.0,2,0,3372
1.0,0.0,11.0,1,1,1584
0.1411706837186424,0.0,8.909090909090908,1,10,1585
0.15661867886284497,0.045454545454545456,64.27272727272727,1,10,1586
0.0,0.0,12.0,2,0,1588
0.13689948892674617,0.0,9.25,7,9,1590
0.0,0.0,12.0,7,0,1592
0.0,0.0,11.0,1,0,1593
0.15181360201511335,0.0,9.833333333333334,3,9,3364
0.0,0.0,13.333333333333334,3,0,3365
0.0,0.0,12.0,1,0,3366
0.0,0.0,11.0,3,0,3367
0.0,0.0,12.0,1,0,3368
0.15841766329346826,0.0,9.5,2,10,3369
0.0,0.0,9.5,2,0,3370
0.0,0.0,7.5,2,0,1595
0.15259427992913188,0.0,8.6,0,10,1596
0.0,0.0,12.333333333333334,3,0,1597
0.0,0.0,13.25,4,0,1599
0.16434434052300056,0.03787878787878788,62.5,2,10,1601
0.15963871377867248,0.038461538461538464,56.0,4,10,1602
0.15613344384583508,0.1,57.63636363636363,1,10,1603
0.14278268697732818,0.0,9.909090909090908,1,10,1605
0.0,0.0,20.0,4,0,1606
0.0,0.0,10.5,2,0,1611
0.1315421886594788,0.0,8.2,1,4,1612
0.0,0.0,12.0,1,0,1613
0.0,0.0,12.0,3,0,1614
0.0,0.0,20.75,4,0,1615
0.0,0.0,8.0,2,0,3377
0.1390921049594978,0.0,10.666666666666666,2,1,3378
0.14873769156733546,0.0,6.166666666666667,2,10,1616
0.0,0.0,11.5,2,0,1617
0.0,0.0,11.333333333333334,3,0,1619
0.0,0.0,12.0,1,0,1621
0.0,0.0,12.0,1,0,1622
0.0,0.0,12.0,1,0,1623
0.1523585621113302,0.005494505494505495,10.5,4,10,1658
0.15858439678989605,0.0,9.1,1,9,3382
0.13292898103220116,0.0,7.4,1,9,3383
0.14574820474382844,0.022222222222222223,8.3,0,10,1625
0.1518174261316406,0.0,8.083333333333334,2,10,1626
0.6,0.023809523809523808,9.428571428571429,2,5,1627
0.0,0.0,11.0,2,0,1630
0.0,0.0,12.0,1,0,3379
0.1441659091996364,0.0,13.1,1,9,3380
0.0,0.0,12.0,1,0,3381
0.0,0.0,8.5,2,0,3384
0.0,0.0,12.166666666666666,6,0,3385
1.0,0.0,11.0,1,1,1632
0.15547128927410617,0.0,6.9,1,9,1633
0.0,0.0,10.0,1,0,1634
0.0,0.0,11.333333333333334,3,0,1635
0.14768077234079047,0.0,8.6,5,10,1637
0.13052517596101787,0.0,12.5,1,1,1638
0.0,0.0,10.0,1,0,1639
0.0,0.0,10.0,1,0,1640
0.13347063513154397,0.0,12.333333333333334,2,1,1672
0.0,0.0,13.0,2,0,3389
0.13732370297796714,0.0,7.7272727272727275,1,10,3390
0.0,0.0,16.0,1,0,3391
0.0,0.16666666666666666,15.666666666666666,3,0,3392
0.1652274035693725,0.0,11.666666666666666,1,8,3393
0.0,0.16666666666666666,12.0,3,0,3386
0.0,0.0,15.0,1,0,3387
0.0,0.0,12.333333333333334,3,0,3388
0.0,0.0,10.0,1,0,1643
0.0,0.0,10.0,1,0,1646
0.16109373747093256,0.047619047619047616,48.2,6,9,1647
0.16059152677857713,0.0,10.2,1,9,3394
0.0,0.0,13.0,3,0,3395
0.12374156773492445,0.0,9.0,0,1,1648
0.14119243728940473,0.0,6.0,1,8,1649
0.14902348578491967,0.0,17.363636363636363,1,10,3396
0.6666666666666666,0.0,10.0,3,1,3397
0.1519395465994962,0.0,8.454545454545455,1,10,3398
0.15274856172542262,0.00641025641025641,8.923076923076923,3,10,1650
0.0,0.0,10.5,4,0,1652
0.15184420034263832,0.00641025641025641,9.384615384615385,3,10,1654
0.0,0.0,15.0,1,0,3399
0.0,0.0,15.0,1,0,3400
0.0,0.0,15.0,1,0,3401
0.0,0.0,13.0,4,0,3402
0.16381723791144573,0.04487179487179487,66.53846153846153,3,10,3403
0.0,0.0,11.0,4,0,3404
0.1590111600664855,0.01282051282051282,10.846153846153847,3,10,3405
0.14992164374020547,0.0,10.666666666666666,1,5,3406
0.1579609487616302,0.005494505494505495,10.071428571428571,4,10,3407
0.0,0.0,11.0,3,0,5140
0.157566098860905,0.0,7.2,0,10,1657
0.1638439581351094,0.0,14.416666666666666,2,10,1659
0.0,0.0,10.0,1,0,1660
0.0,0.0,10.0,1,0,1662
0.14931880108991827,0.0,20.285714285714285,1,6,1663
0.0,0.0,12.5,2,0,1664
0.16394646645993144,0.009523809523809525,13.333333333333334,5,10,3409
0.0,0.0,13.0,2,0,3410
0.14682095006090135,0.0,9.5,3,9,3411
0.16740736625743016,0.0,9.666666666666666,2,10,3412
0.1568183592225431,0.00641025641025641,8.615384615384615,3,10,3571
0.1546971252566735,0.0,51.81818181818182,1,10,1665
0.15455035002692516,0.0,11.166666666666666,3,9,1666
0.0,0.0,11.0,2,0,1667
0.15680203970132944,0.0,8.5,4,10,4109
0.15323400793247227,0.0,7.7272727272727275,1,10,4803
0.14211283211919748,0.0,9.4,0,5,1668
0.0,0.0,12.5,2,0,3413
0.0,0.0,12.333333333333334,3,0,3414
0.16392862971223413,0.0,50.45454545454545,2,9,3415
0.0,0.0,12.333333333333334,3,0,3416
0.1594275738017141,0.038461538461538464,52.23076923076923,4,9,3417
0.0,0.0,12.4,5,0,3418
0.0,0.16666666666666666,14.666666666666666,3,0,3572
0.1540053660406286,0.00909090909090909,8.909090909090908,1,10,1673
